Sample,ContigName,RelAbundance,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRMatch,Reads
2-2_10_17,NODE_33_length_4034_cov_3.136215,0.000735844,Unassigned,Unassigned,N,virulent,640_0,unknown,60
2-2_10_17,NODE_94_length_5161_cov_5.782609,0.000545047,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,54
2-2_10_17,NODE_9_length_20368_cov_16.937675,0.000702164,Caudovirales,Siphoviridae,N,virulent,Outlier,Bacteroides,276
2-2_10_17,NODE_19_length_10900_cov_24.610420,0.000785453,Unassigned,Unassigned,N,virulent,640_0,unknown,162
2-2_10_17,NODE_18_length_7389_cov_5.632124,0.000629205,Unassigned,Unassigned,N,virulent,Outlier,unknown,81
2-2_10_17,NODE_8_length_36263_cov_12.241908,0.000678511,Caudovirales,Myoviridae,N,virulent,260_0,Enterocloster,499
2-2_10_17,NODE_214_length_3345_cov_7.447720,0.000827655,Unassigned,Unassigned,N,virulent,Singleton,unknown,15
2-2_10_17,NODE_26_length_4143_cov_3.817759,0.000587553,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Bacteroides,44
2-2_10_17,NODE_180_length_5120_cov_8.912340,0.000582115,Unassigned,Unassigned,N,virulent,643_0,Bacteroides,14
2-2_10_17,NODE_10_length_33375_cov_19.204652,0.001041197,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,Bacteroides,651
2-2_10_17,NODE_61_length_3082_cov_5.657417,0.000473801,Unassigned,Unassigned,N,virulent,Singleton,unknown,28
2-2_10_17,NODE_113_length_6200_cov_5.806021,0.000634472,Unassigned,Unassigned,N,virulent,Singleton,unknown,75
2-2_10_17,NODE_1_length_60259_cov_59.888213,0.001001955,Caudovirales,Siphoviridae,N,temperate,148_0,unknown,1259
2-2_10_17,NODE_253_length_3081_cov_4.570720,0.001004686,Unassigned,Unassigned,N,virulent,422_0,unknown,48
2-2_10_17,NODE_39_length_10051_cov_8.079732,0.000674465,Caudovirales,Myoviridae,N,virulent,260_0,Enterocloster,139
2-2_10_17,NODE_9_length_30525_cov_15.323400,0.001292743,Caudovirales,Siphoviridae,N,temperate,148_0,unknown,796
2-2_10_17,NODE_136_length_3391_cov_4.672362,0.00057611,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,34
2-2_10_17,NODE_49_length_3430_cov_3.483556,0.000937745,Unassigned,Unassigned,N,virulent,Outlier,unknown,86
2-2_10_17,NODE_128_length_4854_cov_9.158158,0.000887513,Caudovirales,Siphoviridae,N,virulent,660_0,Bacteroides,74
2-2_10_17,NODE_1_length_34471_cov_19.662599,0.000876018,Caudovirales,Siphoviridae,N,virulent,521_0,Bacteroides,599
2-2_10_17,NODE_34_length_5197_cov_5.271879,0.00088917,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,89
2-2_10_17,NODE_220_length_3323_cov_5.697674,0.001301273,Unassigned,Unassigned,N,virulent,Outlier,unknown,84
2-2_10_17,NODE_161_length_4148_cov_22.973125,0.000430133,Caudovirales,Myoviridae,N,virulent,Outlier,Enterocloster,36
2-2_10_17,NODE_21_length_7042_cov_13.945041,0.000642562,Caudovirales,Siphoviridae,N,virulent,674_0,unknown,100
2-2_10_17,NODE_28_length_8164_cov_4.961894,0.000630062,Unassigned,Unassigned,N,virulent,885_0,unknown,102
2-2_10_17,NODE_1_length_44787_cov_91.134043,0.001015508,Caudovirales,Siphoviridae,N,virulent,521_0,Alistipes,912
2-2_10_17,NODE_84_length_4204_cov_9.209448,0.000895439,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,69
2-2_10_17,NODE_226_length_3506_cov_132.458418,0.001065233,Unassigned,Unassigned,N,virulent,Singleton,unknown,72
2-2_10_17,NODE_125_length_3470_cov_3.361933,0.000705219,Unassigned,Unassigned,N,virulent,618_0,unknown,51
2-2_10_17,NODE_10_length_9460_cov_15.158639,0.000891613,Caudovirales,Siphoviridae,N,virulent,Outlier,Alistipes,174
2-2_10_17,NODE_215_length_3705_cov_37.818356,0.000592113,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,44
2-2_10_17,NODE_11_length_14621_cov_9.658794,0.000615628,Caudovirales,Myoviridae,N,virulent,260_0,Enterocloster,191
2-2_10_17,NODE_32_length_9392_cov_5.577166,0.000748656,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Rubneribacter,157
2-2_10_17,NODE_10_length_6640_cov_6.883371,0.000743485,Caudovirales,Myoviridae,N,virulent,Overlap,unknown,114
2-2_10_17,NODE_16_length_12124_cov_9.042588,0.000630128,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,180
2-2_10_17,NODE_27_length_6704_cov_11.551963,0.000685289,Caudovirales,Siphoviridae,N,temperate,745_0,unknown,87
2-2_10_17,NODE_24_length_4250_cov_4.769011,0.000922342,Caudovirales,Siphoviridae,N,virulent,863_0,unknown,68
2-2_10_17,NODE_29_length_10412_cov_3.456117,0.000471634,Unassigned,Unassigned,N,virulent,Outlier,unknown,59
2-2_10_17,NODE_151_length_3943_cov_3.138632,0.001024692,Caudovirales,Siphoviridae,N,virulent,674_0,unknown,70
2-2_10_17,NODE_45_length_4438_cov_7.069587,0.000587022,Caudovirales,Siphoviridae,N,virulent,745_0,unknown,52
2-2_10_17,NODE_46_length_4223_cov_5.782150,0.001275109,Caudovirales,Myoviridae,N,virulent,1047_0,Parabacteroides,116
2-2_10_17,NODE_13_length_15287_cov_8.612198,0.000664308,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown,198
2-2_10_17,NODE_34_length_9417_cov_13.396496,0.000816921,Caudovirales,Myoviridae,N,virulent,263_0,Enterocloster,158
2-2_10_17,NODE_70_length_4438_cov_4.937486,0.000502967,Caudovirales,Podoviridae,N,virulent,522_0,Bacteroides,43
2-2_10_17,NODE_321_length_5089_cov_5.753476,0.000840971,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,83
2-2_10_17,NODE_8_length_17192_cov_37.090564,0.001036924,Caudovirales,Siphoviridae,N,virulent,521_0,Alistipes,343
2-2_10_17,NODE_37_length_6379_cov_6.471853,0.001017778,Caudovirales,Myoviridae,N,virulent,1047_0,Parabacteroides,132
2-2_10_17,NODE_181_length_4131_cov_4.378803,0.000668471,Caudovirales,Siphoviridae,N,virulent,154_0,unknown,62
2-2_10_17,NODE_170_length_4268_cov_7.399953,0.000492242,Unassigned,Unassigned,N,virulent,Outlier,unknown,6
2-2_10_17,NODE_17_length_22682_cov_10.310249,0.000816923,Caudovirales,Siphoviridae,N,virulent,521_0,Alistipes,380
2-2_10_17,NODE_20_length_9244_cov_4.840026,0.000848046,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,176
2-2_10_17,NODE_19_length_20425_cov_9.464654,0.00119001,Caudovirales,Myoviridae,N,virulent,582_0,unknown,476
2-2_10_17,NODE_3_length_6661_cov_118.049046,0.000770297,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium,99
2-2_10_17,NODE_30_length_6351_cov_4.962039,0.000559344,Caudovirales,Myoviridae,N,virulent,263_0,unknown,72
2-2_10_17,NODE_29_length_4479_cov_13.226944,0.000689983,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Enterocloster,69
2-2_10_17,NODE_24_length_9215_cov_5.202838,0.000642202,Caudovirales,Myoviridae,N,virulent,263_0,Enterocloster,121
2-2_10_17,NODE_8_length_16181_cov_291.872690,0.001638419,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,499
2-2_10_17,NODE_78_length_3840_cov_9.097754,0.000786701,Caudovirales,Siphoviridae,N,virulent,863_0,unknown,56
2-2_10_17,NODE_195_length_3727_cov_5.826253,0.000911985,Unassigned,Unassigned,N,virulent,964_0,unknown,60
2-2_10_17,NODE_30_length_4399_cov_4.229282,0.000791516,Unassigned,Unassigned,N,virulent,617_0,unknown,72
2-2_10_17,NODE_60_length_3752_cov_4.232892,0.001603768,Unassigned,Unassigned,N,virulent,Outlier,unknown,118
2-2_10_17,NODE_62_length_9355_cov_43.917204,0.000856303,Caudovirales,Siphoviridae,N,virulent,674_0,unknown,155
2-2_10_17,NODE_9_length_14032_cov_11.353438,0.000975826,Caudovirales,Myoviridae,N,virulent,582_0,unknown,265
2-2_10_17,NODE_218_length_3389_cov_6.035393,0.000889591,Unassigned,Unassigned,N,virulent,Overlap,Parabacteroides,59
2-2_10_17,NODE_9_length_18856_cov_9.437104,0.000790082,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,323
2-2_10_17,NODE_10_length_18523_cov_13.317739,0.000696787,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,Enterocloster,245
2-2_10_17,NODE_136_length_4713_cov_5.118935,0.000782685,Caudovirales,Siphoviridae,N,virulent,Overlap,Enterocloster,69
2-2_10_17,NODE_7_length_5017_cov_3.969166,0.001059556,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,108
2-2_10_17,NODE_72_length_6313_cov_14.245606,0.001468898,Caudovirales,Siphoviridae,N,virulent,Outlier,Erysipelatoclostridium,179
2-2_10_17,NODE_201_length_3469_cov_5.881078,0.000737976,Caudovirales,Siphoviridae,N,virulent,Outlier,Alistipes,52
2-2_10_17,NODE_64_length_3565_cov_3.946154,0.001336397,Unassigned,Unassigned,N,virulent,618_0,unknown,86
2-2_10_17,NODE_21_length_3840_cov_13.165125,0.000625558,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,45
2-2_10_17,NODE_57_length_7077_cov_4.269581,0.000698922,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,106
2-2_10_17,NODE_28_length_12790_cov_8.761602,0.000912095,Caudovirales,Myoviridae,N,virulent,582_0,unknown,232
2-2_10_17,NODE_73_length_4392_cov_26.205903,0.001216332,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,55
2-2_10_17,NODE_21_length_7277_cov_10.182913,0.000603938,Caudovirales,Podoviridae,N,virulent,408_0,unknown,82
2-2_10_17,NODE_152_length_3151_cov_3.510659,0.000624452,Unassigned,Unassigned,N,virulent,833_0,unknown,46
2-2_10_17,NODE_50_length_3697_cov_3.619165,0.000572144,Caudovirales,Unclassified Caudovirales,N,virulent,975_0,unknown,39
2-2_10_17,NODE_19_length_9265_cov_18.446145,0.000651856,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,126
2-2_10_17,NODE_51_length_7890_cov_7.040842,0.001229067,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,198
2-2_10_17,NODE_111_length_4203_cov_358.540743,0.001133506,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,101
2-2_10_17,NODE_9_length_8890_cov_4.896661,0.001168654,Unassigned,Unassigned,N,virulent,618_0,unknown,213
2-2_10_17,NODE_221_length_3374_cov_11.229889,0.000664482,Caudovirales,Siphoviridae,N,virulent,745_0,unknown,42
2-2_10_17,NODE_28_length_10824_cov_4.916705,0.00201736,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,407
2-2_10_17,NODE_234_length_3689_cov_4.947166,0.001400438,Unassigned,Unassigned,N,temperate,Outlier,unknown,73
2-2_10_17,NODE_184_length_3808_cov_16.505196,0.001685771,Caudovirales,Siphoviridae,N,virulent,Outlier,Subdoligranulum,125
2-2_10_17,NODE_26_length_12404_cov_10.999109,0.000952845,Unassigned,Unassigned,N,virulent,520_0,Bacteroides,251
2-2_10_17,NODE_236_length_4186_cov_4.107964,0.001047954,Unassigned,Unassigned,N,virulent,604_0,unknown,70
2-2_10_17,NODE_49_length_3352_cov_70.393085,0.000885138,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,54
2-2_10_17,NODE_22_length_12591_cov_5.442805,0.000740365,Caudovirales,Siphoviridae,N,temperate,Outlier,unknown,195
2-2_10_17,NODE_72_length_6733_cov_25.725816,0.000817765,Caudovirales,Myoviridae,N,virulent,582_0,unknown,113
2-2_10_17,NODE_21_length_3796_cov_3.688853,0.00076654,Unassigned,Unassigned,N,virulent,Outlier,unknown,60
2-2_10_17,NODE_45_length_5900_cov_41.763559,0.001940391,Unassigned,Unassigned,N,virulent,Outlier,unknown,214
2-2_10_17,NODE_13_length_18814_cov_10.904952,0.001282681,Caudovirales,Siphoviridae,N,temperate,745_0,unknown,456
2-2_10_17,NODE_236_length_3500_cov_3.691437,0.001311742,Unassigned,Unassigned,N,virulent,Outlier,unknown,93
2-2_10_17,NODE_115_length_5424_cov_29.067424,0.002396564,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,245
2-2_10_17,NODE_33_length_6289_cov_9.138755,0.000504243,Unassigned,Unassigned,N,virulent,Singleton,unknown,10
2-2_10_17,NODE_72_length_4438_cov_8.874059,0.000789126,Caudovirales,Unclassified Caudovirales,N,virulent,207_0,Enterocloster,66
2-2_10_17,NODE_66_length_4831_cov_4.589824,0.001074796,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,103
2-2_10_17,NODE_39_length_4691_cov_6.493960,0.000906037,Caudovirales,Myoviridae,N,virulent,Outlier,Enterocloster,84
2-2_10_17,NODE_186_length_4068_cov_6.367057,0.001066306,Unassigned,Unassigned,N,virulent,Outlier,unknown,94
2-2_10_17,NODE_79_length_3140_cov_4.456078,0.0005635,Caudovirales,Siphoviridae,N,virulent,745_0,unknown,32
2-2_10_17,NODE_32_length_6247_cov_4.833656,0.000737967,Caudovirales,Myoviridae,N,virulent,263_0,unknown,92
2-2_10_17,NODE_137_length_4478_cov_22.667194,0.000633696,Caudovirales,Unclassified Caudovirales,N,virulent,641_0,Bacteroides,53
2-2_10_17,NODE_59_length_3091_cov_6.089592,0.000878107,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,54
2-2_10_17,NODE_210_length_3469_cov_3.266550,0.000541051,Unassigned,Unassigned,N,virulent,Outlier,unknown,39
2-2_10_17,NODE_22_length_7765_cov_5.533333,0.000810723,Caudovirales,Myoviridae,N,virulent,260_0,Enterocloster,131
2-2_10_17,NODE_60_length_4283_cov_4.153027,0.000741433,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,70
2-2_10_17,NODE_24_length_7160_cov_7.247009,0.001083444,Caudovirales,Podoviridae,N,virulent,Outlier,Bacteroides,143
2-2_10_17,NODE_3_length_3125_cov_10.395440,0.004175151,Unassigned,Unassigned,N,virulent,Singleton,unknown,245
2-2_10_17,NODE_5_length_14623_cov_6.180052,0.00099603,Unassigned,Unassigned,N,virulent,Overlap,Bacteroides,291
2-2_10_17,NODE_16_length_22095_cov_25.875318,0.001109063,Caudovirales,Siphoviridae,N,virulent,521_0,Alistipes,487
2-2_10_17,NODE_240_length_3431_cov_9.024585,0.000349419,Caudovirales,Siphoviridae,N,virulent,480_0,Streptococcus,3
2-2_10_17,NODE_33_length_9035_cov_6.969154,0.001993067,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown,334
2-2_10_17,NODE_180_length_3793_cov_5.126003,0.001461639,Unassigned,Unassigned,N,virulent,Outlier,unknown,112
2-2_10_17,NODE_26_length_6861_cov_4.700118,0.001110772,Caudovirales,Siphoviridae,N,virulent,660_0,unknown,131
2-2_10_17,NODE_34_length_4300_cov_4.571496,0.000915672,Unassigned,Unassigned,N,virulent,Outlier,unknown,77
2-2_10_17,NODE_138_length_4542_cov_11.252284,0.000854797,Caudovirales,Myoviridae,N,virulent,251_0,unknown,84
2-2_10_17,NODE_44_length_6507_cov_4.966832,0.000740207,Caudovirales,Myoviridae,N,virulent,260_0,Enterocloster,95
2-2_10_17,NODE_43_length_3956_cov_3.093566,0.000776278,Unassigned,Unassigned,N,virulent,Outlier,unknown,54
2-2_10_17,NODE_28_length_3812_cov_9.396593,0.000608089,Caudovirales,Siphoviridae,N,virulent,207_0,unknown,41
2-2_10_17,NODE_105_length_3796_cov_5.503341,0.00111098,Unassigned,Unassigned,N,virulent,548_0,Clostridium,78
2-2_10_17,NODE_32_length_6931_cov_4.796102,0.001541631,Unassigned,Unassigned,N,virulent,296_0,unknown,243
2-2_10_17,NODE_46_length_3658_cov_3.875937,0.000722701,Unassigned,Unassigned,N,virulent,Singleton,unknown,64
2-2_10_17,NODE_16_length_8252_cov_10.011346,0.000892883,Unassigned,Unassigned,N,virulent,800_0,Bacteroides,158
2-2_10_17,NODE_28_length_10460_cov_12.047862,0.000947502,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,210
2-2_10_17,NODE_20_length_10687_cov_451.803894,0.001956231,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,385
2-2_10_17,NODE_56_length_3311_cov_4.346437,0.001513515,Unassigned,Unassigned,N,virulent,345_0,unknown,89
2-2_10_17,NODE_101_length_4173_cov_7.272705,0.001377747,Caudovirales,Siphoviridae,N,virulent,417_0,unknown,110
2-2_10_17,NODE_284_length_3116_cov_4.128389,0.001941036,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,128
2-2_10_17,NODE_1_length_20552_cov_19.786652,0.001248844,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,unknown,483
2-2_10_17,NODE_283_length_3130_cov_8.794472,0.000980731,Caudovirales,Unclassified Caudovirales,N,virulent,417_0,unknown,66
2-2_10_17,NODE_18_length_9649_cov_33.076089,0.001342667,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,unknown,252
2-2_10_17,NODE_5_length_5517_cov_4.769865,0.000882973,Caudovirales,Unclassified Caudovirales,N,virulent,548_0,Clostridium,100
2-2_10_17,NODE_8_length_4439_cov_4.885949,0.001036942,Unassigned,Unassigned,N,virulent,640_0,unknown,87
2-2_10_17,NODE_55_length_3429_cov_3.481921,0.00081944,Unassigned,Unassigned,N,virulent,618_0,unknown,61
2-2_10_17,NODE_27_length_4022_cov_4.978321,0.002582351,Unassigned,Unassigned,N,virulent,548_0,Clostridium,199
2-2_10_17,NODE_3_length_42797_cov_27.998877,0.001406661,Caudovirales,Myoviridae,N,virulent,Overlap,unknown,1211
2-2_10_17,NODE_64_length_7279_cov_9.408499,0.001134353,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,154
2-2_10_17,NODE_64_length_3506_cov_4.773979,0.001288862,Unassigned,Unassigned,N,virulent,617_0,unknown,92
2-2_10_17,NODE_227_length_3256_cov_3.785067,0.001314987,Unassigned,Unassigned,N,virulent,Outlier,unknown,75
2-2_10_17,NODE_84_length_4309_cov_5.380583,0.00103603,Unassigned,Unassigned,N,virulent,Outlier,unknown,86
2-2_10_17,NODE_56_length_3602_cov_4.767691,0.000972195,Unassigned,Unassigned,N,virulent,Overlap,Bacteroides,64
2-2_10_17,NODE_3_length_8716_cov_5.897587,0.001162676,Unassigned,Unassigned,N,virulent,582_0,unknown,201
2-2_10_17,NODE_153_length_4773_cov_33.449131,0.000870891,Unassigned,Unassigned,N,virulent,Outlier,unknown,84
2-2_10_17,NODE_17_length_5636_cov_6.734277,0.001622924,Unassigned,Unassigned,N,virulent,Outlier,unknown,175
2-2_10_17,NODE_108_length_6177_cov_3.627409,0.001676586,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,233
2-2_10_17,NODE_76_length_14327_cov_7.168021,0.002019325,Caudovirales,Siphoviridae,N,virulent,293_0,unknown,670
2-2_10_17,NODE_189_length_3714_cov_19.805685,0.001268582,Unassigned,Unassigned,N,virulent,617_0,unknown,92
2-2_10_17,NODE_39_length_3718_cov_4.306579,0.001731899,Unassigned,Unassigned,N,virulent,Outlier,unknown,127
2-2_10_17,NODE_20_length_11932_cov_20.337796,0.001011882,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,257
2-2_10_17,NODE_7_length_4934_cov_4.147981,0.001382277,Unassigned,Unassigned,N,virulent,Outlier,unknown,130
2-2_10_17,NODE_110_length_4866_cov_117.247558,0.000765636,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,64
2-2_10_17,NODE_31_length_11088_cov_5.432793,0.00203657,Caudovirales,Siphoviridae,N,virulent,Overlap,Bacteroides,434
2-2_10_17,NODE_34_length_8976_cov_142.605089,0.00238061,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,240
2-2_10_17,NODE_280_length_5525_cov_4.879525,0.001961513,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,245
2-2_10_17,NODE_94_length_4406_cov_6.131694,0.000834005,Unassigned,Unassigned,N,virulent,Outlier,unknown,62
2-2_10_17,NODE_47_length_8473_cov_4.113923,0.001480811,Caudovirales,Siphoviridae,N,virulent,738_0,Bacteroides,232
2-2_10_17,NODE_17_length_16159_cov_6.753602,0.001761034,Caudovirales,Siphoviridae,N,virulent,155_0,unknown,588
2-2_10_17,NODE_26_length_6775_cov_8.911310,0.001892415,Caudovirales,Siphoviridae,N,temperate,Outlier,Clostridium,257
2-2_10_17,NODE_48_length_7417_cov_9.935887,0.001873677,Caudovirales,Unclassified Caudovirales,N,virulent,842_0,unknown,259
2-2_10_17,NODE_124_length_3593_cov_7.798474,0.00325927,Unassigned,Unassigned,N,virulent,Outlier,unknown,205
2-2_10_17,NODE_5_length_5779_cov_87.987771,0.002868508,Caudovirales,Podoviridae,N,virulent,Outlier,Clostridium,294
2-2_10_17,NODE_55_length_3064_cov_7.454304,0.001280503,Unassigned,Unassigned,N,virulent,414_0,unknown,78
2-2_10_17,NODE_44_length_8113_cov_4.229089,0.001217908,Unassigned,Unassigned,N,temperate,Outlier,unknown,191
2-2_10_17,NODE_41_length_4290_cov_4.969776,0.00217315,Caudovirales,Siphoviridae,N,temperate,559_0,Erysipelatoclostridium,171
2-2_10_17,NODE_220_length_3642_cov_9.306105,0.000946156,Unassigned,Unassigned,N,virulent,Outlier,unknown,63
2-2_10_17,NODE_82_length_5604_cov_5.522256,0.001413463,Unassigned,Unassigned,N,virulent,Outlier,unknown,142
2-2_10_17,NODE_100_length_3063_cov_2.904255,0.001414276,Unassigned,Unassigned,N,virulent,Outlier,unknown,108
2-2_10_17,NODE_24_length_6781_cov_4.033898,0.001640579,Caudovirales,Siphoviridae,N,virulent,296_0,unknown,249
2-2_10_17,NODE_132_length_4744_cov_3.732352,0.000834299,Unassigned,Unassigned,N,virulent,833_0,unknown,86
2-2_10_17,NODE_64_length_8649_cov_30.153363,0.00156245,Unassigned,Unassigned,N,temperate,Outlier,unknown,274
2-2_10_17,NODE_23_length_5191_cov_6.356503,0.000763298,Unassigned,Unassigned,N,virulent,Singleton,unknown,64
2-2_10_17,NODE_44_length_4298_cov_4.661560,0.001389355,Caudovirales,Siphoviridae,N,virulent,351_0,Hungatella,116
2-2_10_17,NODE_53_length_4047_cov_13.317886,0.001206646,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,96
2-2_10_17,NODE_55_length_7210_cov_16.640950,0.001471541,Unassigned,Unassigned,N,virulent,Overlap,unknown,210
2-2_10_17,NODE_16_length_12570_cov_5.671354,0.002059155,Unassigned,Unassigned,N,virulent,712_0,unknown,525
2-2_10_17,NODE_53_length_7883_cov_16.209504,0.001997559,Caudovirales,Siphoviridae,N,virulent,Outlier,Subdoligranulum,301
2-2_10_17,NODE_20_length_17598_cov_10.497862,0.002177746,Caudovirales,Siphoviridae,N,temperate,148_0,unknown,738
2-2_10_17,NODE_68_length_6312_cov_5.009909,0.002382859,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,278
2-2_10_17,NODE_88_length_5123_cov_6.801500,0.001963054,Unassigned,Unassigned,N,virulent,900_0,unknown,190
