ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
VIRSorter_NODE_183_length_3799_cov_2_657407-cat_2,Unassigned,Unassigned,N,lytic,700_0,Bacteroides
VIRSorter_NODE_1_length_90757_cov_23_823116-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,559_0,NA
VIRSorter_NODE_593_length_3356_cov_2_176525-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_5_length_13077_cov_2_772664-cat_1,Caudovirales,Myoviridae,N,lytic,342_0,Enterocloster
VIRSorter_NODE_56_length_4138_cov_1_752182-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_114_length_3812_cov_2_536499-cat_2,Unassigned,Unassigned,N,lytic,710_0,NA
VIRSorter_NODE_278_length_3582_cov_5_191896-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_306_length_3359_cov_3_966894-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_37_length_4825_cov_2_246914-cat_2,Caudovirales,Unassigned,N,lytic,699_0,Bacteroides
VIRSorter_NODE_24_length_11128_cov_6_902736-cat_2,Caudovirales,Podoviridae,N,lysogenic,654_0,Bacteroides
VIRSorter_NODE_53_length_10646_cov_14_098298-cat_1,Caudovirales,Siphoviridae,N,lytic,482_0,NA
VIRSorter_NODE_69_length_4035_cov_2_157369-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_39_length_4236_cov_2_723290-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_65_length_16141_cov_4_121394-cat_2,Caudovirales,Siphoviridae,N,lytic,349_0,NA
VIRSorter_NODE_25_length_28714_cov_10_712177-cat_1,Caudovirales,Siphoviridae,N,lysogenic,298_0,Clostridium
VIRSorter_NODE_84_length_3967_cov_2_637500-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_76_length_3248_cov_1_974688-cat_2,Caudovirales,Unassigned,N,lytic,665_0,Bacteroides
VIRSorter_NODE_20_length_3700_cov_2_891128-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_158_length_5080_cov_31_799112-cat_2,Caudovirales,Myoviridae,N,lytic,822_0,NA
VIRSorter_NODE_10_length_20693_cov_100_184139-cat_2,Unassigned,Unassigned,N,lytic,660_0,NA
VIRSorter_NODE_89_length_13048_cov_4_521901-cat_2,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_1_length_41370_cov_7_879204-cat_1,Caudovirales,Siphoviridae,N,lysogenic,648_0,Enterocloster
VIRSorter_NODE_33_length_13668_cov_13_152447-cat_1,Caudovirales,Podoviridae,N,lytic,Overlap,Holdemania
VIRSorter_NODE_17_length_5270_cov_3_264048-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_181_length_4257_cov_2_155448-cat_2,Caudovirales,Myoviridae,N,lytic,849_0,NA
VIRSorter_NODE_96_length_7396_cov_117_443115-cat_1,Caudovirales,Siphoviridae,N,lytic,483_0,NA
VIRSorter_NODE_23_length_6863_cov_3_747625-cat_1,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_15_length_12861_cov_4_158395-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_8_length_22454_cov_15_299234-cat_1,Caudovirales,Myoviridae,N,lytic,206_0,Enterocloster
VIRSorter_NODE_27_length_10184_cov_3_386895-cat_2,Unassigned,Unassigned,N,lytic,611_0,NA
VIRSorter_NODE_308_length_5300_cov_3_123719-circular-cat_1,no_order_Microviridae,Microviridae,N,lytic,757_0,NA
VIRSorter_NODE_29_length_3349_cov_2_007759-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Hungatella
VIRSorter_NODE_6_length_4380_cov_2_091935-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_53_length_13512_cov_24_273590-cat_2,Caudovirales,Podoviridae,N,lytic,658_0,Clostridium
VIRSorter_NODE_15_length_10082_cov_4_690306-cat_3,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_125_length_4025_cov_3_061570-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Bifidobacterium
VIRSorter_NODE_6_length_72516_cov_30_693172-circular-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Overlap,Bacteroides
VIRSorter_NODE_13_length_11433_cov_7_513710-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_9880_cov_3_692197-cat_2,Unassigned,Unassigned,N,lytic,586_0,Bacteroides
VIRSorter_NODE_61_length_3735_cov_1_857539-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_187_length_3760_cov_2_546105-cat_2,Caudovirales,Unassigned,N,lysogenic,Outlier,Robinsoniella
VIRSorter_NODE_85_length_3339_cov_2_864882-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_13_length_4473_cov_1_741371-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_59_length_3646_cov_3_961353-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_18_length_7910_cov_2_364384-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_14_length_4913_cov_3_381321-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_28_length_11610_cov_106_241923-cat_2,Caudovirales,Unassigned,N,lytic,886_0,NA
VIRSorter_NODE_10_length_6331_cov_25_255158-circular-cat_2,Unassigned,Unassigned,N,lytic,579_0,Barnesiella
VIRSorter_NODE_102_length_7100_cov_1_331565-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Bifidobacterium
VIRSorter_NODE_62_length_3486_cov_91_403096-cat_1,Unassigned,Unassigned,N,lytic,713_0,Bacteroides
VIRSorter_NODE_132_length_3813_cov_1_355128-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Dysosmobacter
VIRSorter_NODE_36_length_3691_cov_26_846801-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_32_length_26304_cov_4_250363-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_37_length_4460_cov_1_652204-cat_2,Caudovirales,Siphoviridae,N,lytic,208_0,Hungatella
VIRSorter_NODE_7_length_27486_cov_8_302789-cat_2,Caudovirales,Unassigned,N,lytic,595_0,Bacteroides
VIRSorter_NODE_23_length_6316_cov_1_932138-cat_2,Caudovirales,Unassigned,N,lytic,849_0,NA
VIRSorter_NODE_85_length_6869_cov_3_151439-cat_2,Caudovirales,Siphoviridae,N,lytic,766_0,NA
VIRSorter_NODE_38_length_5497_cov_2_747858-cat_1,Caudovirales,Siphoviridae,N,lytic,146_0,NA
VIRSorter_NODE_22_length_17748_cov_10_043301-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_24_length_8825_cov_3_710853-cat_2,Caudovirales,Unassigned,N,lysogenic,615_0,NA
VIRSorter_NODE_2_length_40788_cov_75_538575-circular-cat_2,Caudovirales,Podoviridae,N,lysogenic,Overlap,Salmonella
VIRSorter_NODE_48_length_7303_cov_3_150641-cat_2,Caudovirales,Podoviridae,N,lysogenic,Outlier,Robinsoniella
VIRSorter_NODE_17_length_4871_cov_2_267707-cat_2,Unassigned,Unassigned,N,lytic,845_0,NA
VIRSorter_NODE_50_length_19520_cov_3_413190-cat_2,Caudovirales,Siphoviridae,N,lysogenic,900_0,Bifidobacterium
VIRSorter_NODE_5_length_58453_cov_18_280647-cat_1,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_15_length_26959_cov_9_425835-cat_1,Caudovirales,Siphoviridae,N,lytic,300_0,NA
VIRSorter_NODE_54_length_3766_cov_2_004122-cat_2,Unassigned,Unassigned,N,lytic,599_0,NA
VIRSorter_NODE_1_length_138546_cov_6_082445-cat_2,Caudovirales,Myoviridae,N,lytic,661_0,NA
VIRSorter_NODE_33_length_7576_cov_3_140824-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_47_length_9262_cov_3_293049-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_19_length_3713_cov_20_135806-cat_2,Unassigned,Unassigned,N,lytic,704_0,Bacteroides
VIRSorter_NODE_615_length_3268_cov_2_030245-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Acidaminococcus
VIRSorter_NODE_11_length_16030_cov_3_642080-cat_2,Caudovirales,Siphoviridae,N,lysogenic,568_0,NA
VIRSorter_NODE_76_length_8583_cov_2_769395-cat_2,Caudovirales,Siphoviridae,N,lysogenic,231_0,NA
VIRSorter_NODE_46_length_7732_cov_2_310717-cat_2,Caudovirales,Myoviridae,N,lysogenic,241_0,NA
VIRSorter_NODE_27_length_5430_cov_7_508957-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_34_length_6355_cov_6_730250-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Enterocloster
VIRSorter_NODE_126_length_4485_cov_8_450781-cat_2,Caudovirales,Myoviridae,N,lysogenic,241_0,NA
VIRSorter_NODE_81_length_3555_cov_1_844224-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_2_length_40351_cov_11_358219-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_90_length_3164_cov_2_583471-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_2_length_58199_cov_14_508644-cat_1,Caudovirales,Siphoviridae,N,lysogenic,143_1,Subdoligranulum
VIRSorter_NODE_2_length_77847_cov_8_168901-cat_1,Caudovirales,Myoviridae,N,lytic,325_0,Bacteroides
VIRSorter_NODE_207_length_3664_cov_4_933277-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_280_length_3554_cov_2_588270-cat_1,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_116_length_4640_cov_3_411700-cat_2,Caudovirales,Unassigned,N,lysogenic,Outlier,Bacteroides
VIRSorter_NODE_12_length_15002_cov_4_330555-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_56_length_5210_cov_3_206571-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_13_length_5522_cov_3_749768-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_215_length_3456_cov_4_276960-circular-cat_2,Unassigned,Unassigned,N,lytic,875_0,NA
VIRSorter_NODE_203_length_4499_cov_2_282022-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_98_length_3087_cov_2_485135-cat_2,Unassigned,Unassigned,N,lytic,687_0,Ruthenibacterium
VIRSorter_NODE_107_length_11756_cov_4_596870-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_59_length_6313_cov_92_301326-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_6645_cov_3_033906-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_74_length_6272_cov_3_164361-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Singleton,Enterocloster
VIRSorter_NODE_34_length_4684_cov_2_147027-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_662_length_3107_cov_3_283221-cat_3,Unassigned,Unassigned,N,lytic,883_0,NA
VIRSorter_NODE_34_length_7800_cov_1_946566-cat_2,Unassigned,Unassigned,N,lysogenic,700_0,Bacteroides
VIRSorter_NODE_103_length_3575_cov_3_576689-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Blautia
VIRSorter_NODE_22_length_35705_cov_5_407358-cat_1,Caudovirales,Podoviridae,N,lysogenic,Overlap,Salmonella
VIRSorter_NODE_11_length_45143_cov_7_449751-cat_2,Caudovirales,Myoviridae,N,lytic,755_0,NA
VIRSorter_NODE_62_length_4297_cov_3_070983-circular-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_27_length_3048_cov_3_193769-cat_2,Unassigned,Unassigned,N,lytic,871_0,NA
VIRSorter_NODE_193_length_3105_cov_29_157152-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Hungatella
VIRSorter_NODE_58_length_12660_cov_372_943110-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_23_length_33281_cov_4_449327-cat_1,Caudovirales,Siphoviridae,N,lytic,731_0,Blautia
VIRSorter_NODE_45_length_4622_cov_2_674527-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_6_length_31183_cov_9_146799-cat_2,Caudovirales,Myoviridae,N,lytic,424_0,NA
VIRSorter_NODE_23_length_3298_cov_2_021129-cat_2,Unassigned,Unassigned,N,lytic,807_0,NA
VIRSorter_NODE_68_length_15599_cov_5_823552-cat_1,Caudovirales,Podoviridae,N,lysogenic,469_0,NA
VIRSorter_NODE_28_length_8769_cov_2_497107-cat_1,Caudovirales,Siphoviridae,N,lytic,650_0,NA
VIRSorter_NODE_6_length_8231_cov_4_037389-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_35_length_8377_cov_3_719394-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Singleton,Achromobacter
VIRSorter_NODE_149_length_4992_cov_3_503083-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_60_length_4738_cov_1_950336-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_79_length_4026_cov_3_015132-cat_1,Caudovirales,Siphoviridae,N,lytic,469_0,NA
VIRSorter_NODE_4_length_33082_cov_11_584706-cat_2,Caudovirales,Siphoviridae,N,lytic,786_0,NA
VIRSorter_NODE_20_length_7329_cov_3_787976-cat_1,Caudovirales,Unassigned,N,lytic,Outlier,Clostridium
VIRSorter_NODE_123_length_6106_cov_2_816859-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,Bifidobacterium
VIRSorter_NODE_11_length_12269_cov_6_577500-cat_2,Caudovirales,Myoviridae,N,lytic,730_0,NA
VIRSorter_NODE_3_length_8942_cov_3_633466-cat_2,Caudovirales,Unassigned,N,lysogenic,654_0,Bacteroides
VIRSorter_NODE_19_length_35234_cov_13_291338-cat_2,Caudovirales,Unassigned,N,lysogenic,863_0,Prevotella
VIRSorter_NODE_64_length_7502_cov_2_580859-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_22_length_8642_cov_38_792601-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Enterocloster
VIRSorter_NODE_41_length_8477_cov_3_259760-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_28_length_16207_cov_3_667910-cat_2,Caudovirales,Siphoviridae,N,lytic,319_0,NA
VIRSorter_NODE_41_length_6705_cov_2_046823-cat_2,Caudovirales,Myoviridae,N,lysogenic,848_0,NA
VIRSorter_NODE_18_length_24028_cov_6_385047-cat_2,Caudovirales,Siphoviridae,N,lysogenic,352_0,NA
VIRSorter_NODE_120_length_3715_cov_2_508082-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_66_length_6933_cov_2_309139-cat_2,Caudovirales,Unassigned,N,lysogenic,813_0,Bifidobacterium
VIRSorter_NODE_43_length_10131_cov_22_223411-cat_1,Caudovirales,Siphoviridae,N,lytic,483_0,NA
VIRSorter_NODE_68_length_12165_cov_5_830204-cat_3,Unassigned,Unassigned,N,lytic,673_0,NA
VIRSorter_NODE_23_length_4773_cov_2_045846-cat_2,Unassigned,Unassigned,N,lytic,879_0,NA
VIRSorter_NODE_19_length_12296_cov_7_602022-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_83_length_5351_cov_4_640888-cat_2,Unassigned,Unassigned,N,lytic,782_0,NA
VIRSorter_NODE_91_length_7543_cov_5_462783-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_113_length_3345_cov_1_309820-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Rubneribacter
VIRSorter_NODE_64_length_5964_cov_3_128491-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_168_length_5262_cov_57_319377-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_136_length_5507_cov_3_417286-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_57_length_7790_cov_1_982513-cat_2,Unassigned,Unassigned,N,lytic,890_0,NA
VIRSorter_NODE_1_length_61861_cov_10_096414-cat_2,Caudovirales,Siphoviridae,N,lytic,484_0,Streptococcus
VIRSorter_NODE_8_length_9283_cov_3_538336-cat_2,Unassigned,Unassigned,N,lytic,688_0,NA
VIRSorter_NODE_29_length_3020_cov_1_318700-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_1_length_85976_cov_30_858146-circular-cat_2,Caudovirales,Myoviridae,N,lytic,620_0,NA
VIRSorter_NODE_78_length_6145_cov_8_046361-cat_2,Caudovirales,Siphoviridae,N,lytic,741_0,Erysipelatoclostridium
VIRSorter_NODE_9_length_14079_cov_3_742331-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Escherichia
VIRSorter_NODE_10_length_17062_cov_3_750458-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_86_length_3508_cov_3_246081-circular-cat_2,Unassigned,Unassigned,N,lytic,581_0,Bacteroides
VIRSorter_NODE_15_length_7561_cov_1_978208-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_20_length_34761_cov_113_629295-cat_2,Caudovirales,Siphoviridae,N,lysogenic,564_0,Prevotella
VIRSorter_NODE_14_length_6207_cov_4_461513-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_147_length_9015_cov_4_703645-cat_3,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_66_length_5565_cov_2_998713-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_43_length_8598_cov_3_429819-cat_2,Caudovirales,Siphoviridae,N,lytic,873_0,NA
VIRSorter_NODE_687_length_3032_cov_1_666437-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_121_length_3701_cov_15_121153-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_78_length_4027_cov_113_253333-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_162_length_5376_cov_1_591351-cat_2,Unassigned,Unassigned,N,lytic,517_0,Flavonifractor
VIRSorter_NODE_77_length_11041_cov_25_127176-circular-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Singleton,Prevotella
VIRSorter_NODE_32_length_8104_cov_3_163595-cat_2,Caudovirales,Siphoviridae,N,lytic,614_0,Bacteroides
VIRSorter_NODE_235_length_3431_cov_2_266344-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Butyricicoccus
VIRSorter_NODE_34_length_20783_cov_4_192535-cat_2,Caudovirales,Myoviridae,N,lysogenic,296_0,NA
VIRSorter_NODE_183_length_4135_cov_2_712076-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_35_length_5905_cov_2_907234-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_34_length_9217_cov_4_229043-cat_2,Caudovirales,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_45_length_3983_cov_61_320539-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_64_length_4271_cov_1_814913-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_197_length_3746_cov_1_834208-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_26_length_7077_cov_9_181295_gene_3_gene_13-1083-7084-cat_5,Caudovirales,Siphoviridae,N,lytic,Singleton,Enterococcus
VIRSorter_NODE_55_length_5660_cov_4_003615-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_54_length_3131_cov_2_335220-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_6_length_24055_cov_4_201312-cat_2,Caudovirales,Siphoviridae,N,lysogenic,231_0,NA
VIRSorter_NODE_48_length_6108_cov_7_859221-cat_2,Unassigned,Unassigned,N,lytic,704_0,Bacteroides
VIRSorter_NODE_33_length_4589_cov_1_931869-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_19_length_13854_cov_4_498579-cat_2,Caudovirales,Podoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_486_length_3875_cov_2_935966-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_49_length_3686_cov_1_926946-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_47_length_6470_cov_2_288349-cat_1,Caudovirales,Siphoviridae,N,lytic,791_0,NA
VIRSorter_NODE_76_length_6190_cov_3_134092-cat_2,Unassigned,Unassigned,N,lytic,689_0,NA
VIRSorter_NODE_216_length_3701_cov_1_785115-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_24_length_3627_cov_3_486000-cat_2,Caudovirales,Podoviridae,N,lytic,250_0,Salmonella
VIRSorter_NODE_17_length_6444_cov_3_027386-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_91_length_6387_cov_2_157348-cat_2,Caudovirales,Siphoviridae,N,lytic,651_0,Enterocloster
VIRSorter_NODE_40_length_9637_cov_2_150578-cat_2,Caudovirales,Myoviridae,N,lytic,618_0,NA
VIRSorter_NODE_222_length_3274_cov_2_279631-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_84_length_5321_cov_2_811706-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Streptococcus
VIRSorter_NODE_194_length_4276_cov_2_230417-cat_2,Unassigned,Unassigned,N,lytic,857_0,Roseburia
VIRSorter_NODE_30_length_5354_cov_2_899369-cat_2,Caudovirales,Unassigned,N,lysogenic,848_0,NA
VIRSorter_NODE_86_length_6849_cov_4_616334-cat_2,Caudovirales,Unassigned,N,lytic,617_0,Clostridium
VIRSorter_NODE_452_length_4088_cov_3_074981-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_4_length_64597_cov_5_526772-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_6563_cov_18_931013-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_32_length_5781_cov_2_249027-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_126_length_4447_cov_1_861111-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_415_length_4324_cov_2_584227-cat_2,Caudovirales,Siphoviridae,N,lytic,209_0,NA
VIRSorter_NODE_28_length_3087_cov_2_244595-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_34_length_19599_cov_22_009758-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Prevotella
VIRSorter_NODE_3_length_20838_cov_212_257496-cat_2,Unassigned,Unassigned,N,lytic,786_0,NA
VIRSorter_NODE_23_length_6757_cov_2_049472-cat_2,Caudovirales,Unassigned,N,lytic,627_0,NA
VIRSorter_NODE_41_length_4333_cov_2_310747-cat_1,Caudovirales,Podoviridae,N,lytic,480_0,NA
VIRSorter_NODE_32_length_4714_cov_3_349928-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_1_length_86370_cov_15_516448-cat_2,Caudovirales,Myoviridae,N,lytic,620_0,NA
VIRSorter_NODE_15_length_43783_cov_6_170855-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_55_length_3688_cov_2_008144-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_3_length_25594_cov_231_590097-cat_2,Caudovirales,Unassigned,N,lytic,621_0,NA
VIRSorter_NODE_22_length_11830_cov_2_218320-cat_2,Caudovirales,Siphoviridae,N,lytic,568_0,Bacteroides
VIRSorter_NODE_18_length_9697_cov_23_564995-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_25_length_15336_cov_18_654415-cat_2,Unassigned,Unassigned,N,lytic,575_0,Bacteroides
VIRSorter_NODE_166_length_4531_cov_1_940509-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_6_length_34041_cov_10_951406-cat_2,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_4_length_5379_cov_1_719916-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_133_length_6127_cov_3_226167-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_53_length_6484_cov_46_966808-circular-cat_1,no_order_Microviridae,Microviridae,N,lytic,630_0,NA
VIRSorter_NODE_372_length_4663_cov_2_998236-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_149_length_5301_cov_2_349440-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_122_length_10598_cov_28_747875-cat_1,Caudovirales,Podoviridae,N,lytic,Overlap,Holdemania
VIRSorter_NODE_34_length_10198_cov_6_553713-cat_1,Caudovirales,Podoviridae,N,lytic,603_0,NA
VIRSorter_NODE_55_length_9928_cov_2_430364-cat_2,Unassigned,Unassigned,N,lytic,300_0,NA
VIRSorter_NODE_49_length_10993_cov_11_372998-cat_1,Caudovirales,Podoviridae,N,lytic,658_0,Erysipelatoclostridium
VIRSorter_NODE_174_length_5079_cov_2_609451-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_134_length_5837_cov_2_088967-cat_2,Caudovirales,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_28_length_7867_cov_3_140698-cat_2,Caudovirales,Siphoviridae,N,lytic,727_0,NA
VIRSorter_NODE_3_length_83658_cov_11_404305-cat_2,Caudovirales,Myoviridae,N,lytic,239_0,NA
VIRSorter_NODE_45_length_20968_cov_3_823953-cat_1,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Faecalibacterium
VIRSorter_NODE_26_length_4949_cov_2_775819-cat_2,Unassigned,Unassigned,N,lytic,790_0,NA
VIRSorter_NODE_8_length_6694_cov_3_212578-cat_2,Caudovirales,Siphoviridae,N,lysogenic,178_0,Hungatella
